,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,시즌,평균자책점,RA/9,ERC,FIP,LOB,홈런율,삼진율,K9,BB9,HR9,KBB,P/G,P/IP,P/PA,PFR,CYP
774,774,774,774,774,20160709LGLT0,2016-07-09,LT,LG,0,B,0,W,0,33,209,58,44,15,1,0,4,1,1,3,0,10,1,1,7,0,0,0,0,12,11,2.0,2.555555556,5.571428571,2016,5.680693069306932,6.095049504950495,5.424588101490007,5.258359686407227,0.6646341463414634,0.02956636005256242,0.1895532194480946,7.712376237623763,3.84950495049505,1.2029702970297027,2.0034722222222223,158.25974025974025,18.0980198019802,3.984957488554611,1.3054455445544553,5.3666666666666885
775,775,775,775,775,20160709LGLT0,2016-07-09,LG,LT,0,T,0,L,0,31,239,58,47,19,2,0,3,1,1,1,0,7,0,2,7,0,0,0,0,13,13,2.4,2.307692308,2.454545455,2016,5.354373757455268,5.904572564612327,5.095911240773182,5.121123696406635,0.6543357199681782,0.021897810218978103,0.15262110152621106,6.172962226640159,3.5964214711729623,0.8856858846918491,1.7164179104477613,151.93333333333334,16.990556660039758,3.7607260726072607,1.1093439363817097,14.333333333333314
776,776,776,776,776,20160709NCWO0,2016-07-09,WO,NC,0,B,0,W,0,27,157,42,36,10,5,0,1,0,0,0,2,4,0,0,5,0,0,0,0,4,3,1.2,1.636363636,1.6666666669999999,2016,4.859747545582048,5.3015427769985966,4.8539241069716965,4.938709067768924,0.6831158238172921,0.02479338842975207,0.1554354736172918,6.1725105189340805,2.9663394109396917,0.9845722300140252,2.0808510638297872,150.4625,16.88218793828892,3.826128417037508,1.0154277699859748,63.4
777,777,777,777,777,20160709NCWO0,2016-07-09,NC,WO,0,T,0,L,0,24,151,36,30,9,2,0,0,0,1,1,0,5,0,0,6,1,2,1,0,7,7,1.714285714,1.714285714,1.6666666669999999,2016,4.395348837209301,4.758139534883721,4.345975499872493,4.6336762878348114,0.7110196616369456,0.022300884955752213,0.20814159292035397,8.204651162790698,3.474418604651164,0.8790697674418605,2.3614457831325297,154.375,17.232558139534884,3.9317297488503713,1.3007751937984495,111.3
778,778,778,778,778,20160709SSHH0,2016-07-09,HH,SS,0,B,0,D,1,36,199,48,46,11,1,0,3,1,1,0,0,2,0,0,5,0,0,0,0,4,4,0.375,0.923076923,1.363636364,2016,5.803615046409379,6.502686858817782,5.825457603461512,5.594901450012019,0.6514928123848138,0.026114649681528664,0.1643312101910828,6.806057645334637,4.827552515876891,1.0815828041035662,1.4098360655737705,163.42105263157896,18.20224719101123,3.942857142857144,1.307278944797264,-16.233333333333313
779,779,779,779,779,20160709SSHH0,2016-07-09,SS,HH,0,T,0,D,0,36,221,52,43,12,0,0,0,0,2,1,0,8,0,0,7,2,1,0,0,4,4,2.0,2.111111111,1.384615385,2016,5.78757225433526,6.177745664739884,5.771558680852162,5.709627356526839,0.6732693077230892,0.03386581469648562,0.1623003194888179,6.606936416184971,3.654624277456647,1.3786127167630058,1.8078291814946617,155.84615384615384,17.566473988439306,3.879987232684328,1.1445086705202312,-15.200000000000003
780,780,780,780,780,20160710HTOB0,2016-07-10,OB,HT,0,B,0,L,0,27,210,46,43,16,3,0,5,0,0,0,0,1,0,2,8,0,1,0,0,13,13,1.875,1.636363636,1.5,2016,4.151886792452832,4.508490566037737,4.427963208582865,4.676041360234986,0.7301389753163244,0.021661817006142902,0.18461041060459105,7.272169811320754,3.3622641509433966,0.8533018867924529,2.162878787878788,152.65822784810126,17.066037735849058,3.89409105586051,1.1872641509433963,138.4333333333333
781,781,781,781,781,20160710HTOB0,2016-07-10,HT,OB,0,T,0,W,0,27,143,36,34,9,2,1,0,0,0,0,0,2,0,0,1,0,2,0,0,3,3,1.5,1.0,0.545454545,2016,4.991920152091255,5.530893536121672,5.177091453361632,5.080720677259163,0.6849705491164736,0.02241161616161616,0.16003787878787878,6.5061787072243344,3.9396387832699618,0.9111216730038022,1.6514657980456031,156.81012658227846,17.663498098859318,3.8980490874764,1.1749049429657794,48.36666666666669
782,782,782,782,782,20160710KTSK0,2016-07-10,SK,KT,0,B,0,L,0,27,151,37,31,7,0,0,2,0,1,0,1,4,0,1,4,2,0,0,0,7,2,1.8,1.5,1.875,2016,4.470697674418606,5.236744186046511,4.756684418825227,5.218792566904578,0.6966039279869067,0.027258320126782885,0.1670364500792393,6.618139534883722,3.5288372093023264,1.08,1.8754448398576515,147.5185185185185,16.673023255813956,3.7777426493834967,1.1386046511627907,96.03333333333332
783,783,783,783,783,20160710KTSK0,2016-07-10,KT,SK,0,T,0,W,1,27,169,44,37,14,6,0,0,0,0,1,1,5,1,0,9,0,0,0,0,6,6,1.058823529,1.153846154,2.0,2016,5.480326295585413,6.115163147792707,5.6303862333817545,5.379737083263994,0.6657864956620143,0.026448362720403008,0.15963476070528967,6.568618042226487,3.8090211132437615,1.0882917466410749,1.7244897959183674,163.7012987012987,18.14539347408829,3.960100534087339,1.163147792706334,6.033333333333317
784,784,784,784,784,20160710LGLT0,2016-07-10,LT,LG,0,B,0,L,0,27,162,44,37,12,3,0,1,2,0,1,0,5,0,1,9,1,0,0,0,6,6,1.6666666669999999,12.0,0.75,2016,5.734047735021919,6.1548952752070125,5.504105592929848,5.333854133075468,0.665073675826364,0.03031280232183167,0.1883263463398904,7.680467608377983,3.9059912323429127,1.2362396492937164,1.9663299663299665,158.9102564102564,18.112518265952264,3.97785622593068,1.3093034583536287,1.5666666666666842
785,785,785,785,785,20160710LGLT0,2016-07-10,LG,LT,0,T,0,W,0,27,135,36,32,6,1,0,0,0,1,0,0,4,0,0,9,0,0,0,0,0,0,0.857142857,0.0,0.0,2016,5.4449339207048455,5.986784140969162,5.203033985471687,5.177029086386871,0.6537789003302894,0.0224609375,0.15201822916666666,6.171806167400881,3.634361233480176,0.9118942731277532,1.6981818181818182,153.07894736842104,17.083700440528634,3.767487046632125,1.1130690161527166,7.200000000000003
786,786,786,786,786,20160710NCWO0,2016-07-10,WO,NC,0,B,0,W,3,27,169,44,35,10,1,1,0,2,0,1,1,7,1,0,6,1,0,0,0,7,6,2.7,2.0625,2.25,2016,4.836565096952908,5.285318559556787,4.8507302189304085,4.944956323910311,0.6845178175961345,0.02478042659974906,0.1549560853199498,6.157894736842105,2.9792243767313016,0.984764542936288,2.066945606694561,150.54320987654322,16.889196675900276,3.8249686323713927,1.015235457063712,66.4
787,787,787,787,787,20160710NCWO0,2016-07-10,NC,WO,0,T,0,L,0,24,166,41,35,13,2,0,1,1,0,0,0,5,0,1,5,0,1,1,0,9,9,2.0,3.461538462,4.0,2016,4.437978560490047,4.7963246554364485,4.3529520427495765,4.627728782581775,0.7076957695769577,0.02202027263194687,0.20761971338692764,8.186830015313937,3.500765696784073,0.8683001531393568,2.3385826771653537,154.32876712328766,17.252679938744258,3.935033181976946,1.3016845329249618,108.9
788,788,788,788,788,20160710SSHH0,2016-07-10,HH,SS,0,B,0,W,2,27,177,41,33,9,0,0,0,2,0,0,3,5,0,0,3,0,0,0,0,6,6,1.0,1.928571429,1.0909090909999999,2016,5.7551608257321165,6.442150744119059,5.788984741551144,5.613825669875472,0.6544789762340036,0.026662484316185696,0.16342534504391468,6.753240518482957,4.7700432069131065,1.1017762842054728,1.4157608695652173,163.88311688311688,18.174267882861265,3.9459036898061286,1.294767162746039,-13.733333333333313
789,789,789,789,789,20160710SSHH0,2016-07-10,SS,HH,0,T,0,L,0,24,138,43,32,12,2,0,2,0,0,1,2,6,0,2,3,1,1,0,0,10,7,1.2,2.785714286,2.333333333,2016,5.7400568181818175,6.123579545454546,5.749331944840874,5.6908248079193795,0.6757551981169085,0.03331238214959145,0.16184789440603395,6.5838068181818175,3.694602272727273,1.3551136363636365,1.7820069204152251,156.67088607594937,17.58096590909091,3.886028257456828,1.146306818181818,-12.5
790,790,790,790,790,20160712HHLG0,2016-07-12,LG,HH,0,B,0,W,1,27,141,37,29,7,0,0,0,0,0,2,1,5,0,0,2,2,1,0,0,4,4,1.125,1.434782609,1.0,2016,5.373913043478261,5.908695652173913,5.1530491699604735,5.150022765758639,0.6571098710794688,0.0222007722007722,0.15315315315315314,6.208695652173913,3.639130434782609,0.9,1.7060931899641576,152.84415584415584,17.056521739130435,3.7672855313700384,1.1173913043478259,13.600000000000001
791,791,791,791,791,20160712HHLG0,2016-07-12,HH,LG,0,T,0,L,1,24,132,38,30,7,2,1,0,0,0,1,0,5,1,2,4,1,1,0,0,5,5,1.25,1.263157895,12.0,2016,5.758293838862557,6.436492890995259,5.760069727667394,5.603068991460954,0.6534296028880866,0.026323939300092903,0.16227934344998451,6.7052132701421785,4.7729857819905215,1.0876777251184837,1.4048257372654156,164.05128205128202,18.19336492890995,3.9506020376659454,1.2895734597156396,-13.933333333333316
792,792,792,792,792,20160712LTSS0,2016-07-12,SS,LT,0,B,0,W,0,27,165,40,36,11,1,0,0,0,0,0,1,3,0,0,7,0,1,0,0,4,4,1.125,1.928571429,1.6666666669999999,2016,5.764044943820225,6.181179775280899,5.803500014358214,5.731076340095067,0.6741898148148149,0.033488372093023265,0.16062015503875968,6.547752808988763,3.7289325842696632,1.3651685393258428,1.7559322033898306,156.4375,17.57724719101123,3.8770136307311027,1.146067415730337,-15.200000000000003
793,793,793,793,793,20160712LTSS0,2016-07-12,LT,SS,0,T,0,L,0,24,166,36,27,5,0,0,1,2,0,0,1,6,1,2,5,1,3,0,0,8,4,2.5,2.4,1.714285714,2016,5.7375,6.152884615384616,5.524195848040408,5.3323457869403565,0.6660137120470128,0.0302066772655008,0.18855325914149448,7.6975961538461535,3.9201923076923073,1.2331730769230769,1.9635761589403973,158.9493670886076,18.111057692307693,3.97373417721519,1.3125,0.9666666666666828
794,794,794,794,794,20160712OBNC0,2016-07-12,NC,OB,0,B,0,L,0,27,161,44,38,13,0,0,3,1,1,0,0,5,0,1,8,0,1,0,0,9,9,2.142857143,4.5,2.333333333,2016,4.506807866868381,4.860816944024206,4.41054781604381,4.649156708620794,0.7049867608120035,0.022053756030323914,0.2064093728463129,8.155824508320727,3.5264750378214824,0.8714069591527989,2.312741312741313,154.48648648648648,17.29500756429652,3.9366391184573013,1.3010590015128594,104.4
795,795,795,795,795,20160712OBNC0,2016-07-12,OB,NC,0,T,0,W,0,27,152,39,33,9,1,0,2,0,0,0,0,6,0,0,3,3,0,0,0,5,5,0.333333333,0.0,0.5,2016,4.2631578947368425,4.6152771308802985,4.516097913706846,4.745730966618619,0.7273099774636345,0.02293724115960497,0.18445364765848998,7.281322775966466,3.3325570563577087,0.9054494643688868,2.1849056603773587,153.375,17.144853283651607,3.90391345847916,1.1849091755938521,130.73333333333332
796,796,796,796,796,20160712SKHT0,2016-07-12,HT,SK,0,B,0,L,1,30,168,44,41,14,2,0,3,0,1,0,1,2,0,0,9,1,0,0,0,7,7,1.714285714,1.4482758619999998,1.8,2016,4.966682308775223,5.498826841858282,5.1448800518146065,5.069785549781925,0.685408048138398,0.02215980024968789,0.1585518102372035,6.436414828718911,3.9150633505396533,0.8995776630689816,1.6440129449838188,156.6375,17.64101360863444,3.8988799004355936,1.1642421398404503,50.96666666666668
797,797,797,797,797,20160712SKHT0,2016-07-12,SK,HT,0,T,0,W,0,30,176,46,42,13,4,0,0,0,0,0,0,3,1,1,9,0,0,0,0,3,3,0.75,1.5555555559999998,2.625,2016,4.4400551217271484,5.258612769866789,4.751629037594741,5.2463393295713585,0.6951763275233077,0.02756892230576441,0.1663533834586466,6.585668350941662,3.5346807533302718,1.0914101975195225,1.863157894736842,147.5609756097561,16.674322462103813,3.78125,1.135507579237483,98.93333333333331
798,798,798,798,798,20160712WOKT0,2016-07-12,KT,WO,0,B,0,L,0,27,166,40,34,10,2,0,2,2,1,1,1,4,0,0,8,0,0,0,0,7,6,2.0,1.5555555559999998,1.0909090909999999,2016,5.486972998578873,6.113690194220749,5.6483100845072425,5.350662616368625,0.6661108022975727,0.0260950605778192,0.1602982292637465,6.599715774514447,3.811463761250592,1.074372335386073,1.7315436241610738,163.76923076923075,18.153481762198005,3.9584753641152775,1.1681667456181906,6.433333333333316
799,799,799,799,799,20160712WOKT0,2016-07-12,WO,KT,0,T,0,W,1,27,163,42,39,15,2,0,1,0,2,0,0,3,0,0,5,0,1,0,0,5,5,2.5,2.0,6.0,2016,4.850889192886457,5.306429548563612,4.85239872745696,4.938737847342335,0.6828978622327792,0.024450634478489632,0.1547508511296812,6.155950752393983,3.0164158686730502,0.9726402188782488,2.0408163265306123,150.76829268292684,16.9124487004104,3.8251856435643568,1.0205198358413132,66.5
800,800,800,800,800,20160713HHLG0,2016-07-13,LG,HH,0,B,0,L,0,27,159,37,37,11,2,1,0,0,0,0,0,0,0,0,6,0,2,0,0,7,7,2.0,0.923076923,1.333333333,2016,5.356223175965665,5.8841201716738185,5.120020669560481,5.148032344660176,0.6572189461670154,0.021939586645468998,0.1519872813990461,6.15450643776824,3.6566523605150216,0.8884120171673819,1.6830985915492958,152.69230769230768,17.03862660944206,3.7677950015817783,1.1130185979971388,15.299999999999997
801,801,801,801,801,20160713HHLG0,2016-07-13,HH,LG,0,T,0,W,0,27,144,39,34,9,1,0,0,1,0,1,1,3,0,0,9,0,0,0,0,5,5,2.5714285709999998,1.384615385,0.545454545,2016,5.756794751640112,6.427366447985006,5.738119897426296,5.596547628912816,0.6532976827094474,0.0260257195345989,0.16166564605021433,6.68041237113402,4.76991565135895,1.0754451733833177,1.4005305039787799,163.64556962025316,18.174320524835988,3.9450717119316447,1.2877225866916588,-14.533333333333317
802,802,802,802,802,20160713LTSS0,2016-07-13,SS,LT,0,B,0,L,1,27,186,50,46,20,6,0,3,2,0,1,0,2,0,1,7,0,1,0,0,13,12,1.8,2.1818181819999998,1.9090909090000001,2016,5.742024965325936,6.153952843273232,5.783250973420229,5.6997021562991526,0.6747240197944424,0.0330781010719755,0.16079632465543645,6.553398058252427,3.7198335644937583,1.3481276005547849,1.761744966442953,156.54320987654322,17.586685159500693,3.880048959608323,1.145631067961165,-13.0
803,803,803,803,803,20160713LTSS0,2016-07-13,LT,SS,0,T,0,W,0,27,177,46,39,14,3,1,2,0,0,0,0,6,0,1,5,0,1,0,0,12,12,4.125,2.454545455,1.8,2016,5.72338403041825,6.185361216730037,5.5072344203127015,5.348781513761063,0.663374007360062,0.03018867924528302,0.1880503144654088,7.673954372623575,3.9396387832699618,1.2319391634980992,1.9478827361563518,159.0375,18.14115969581749,3.9809136420525664,1.313212927756654,1.4666666666666828
804,804,804,804,804,20160713OBNC0,2016-07-13,NC,OB,0,B,0,W,2,27,115,33,31,5,3,0,1,0,0,0,0,2,0,0,8,0,0,0,0,2,2,0.6,0.875,2.142857143,2016,4.567164179104478,4.916417910447762,4.476972058592719,4.698584305884099,0.7045158488927485,0.022742701968771217,0.20604209097080786,8.153731343283582,3.546268656716418,0.9,2.2992424242424243,154.57333333333332,17.302985074626864,3.932496607869742,1.3029850746268656,100.7
805,805,805,805,805,20160713OBNC0,2016-07-13,OB,NC,0,T,0,L,0,24,134,35,29,7,1,0,3,0,0,1,0,5,0,0,3,1,1,0,0,6,6,0.6,1.5,2.142857143,2016,4.272309107635695,4.620055197792087,4.536394583781702,4.786090656376348,0.7284500202347228,0.023285084959093767,0.1831340465701699,7.22815087396504,3.3656853725850966,0.9190432382704692,2.1476014760147604,153.35802469135803,17.14167433302668,3.903834066624764,1.1826126954921805,131.5333333333333
806,806,806,806,806,20160713SKHT0,2016-07-13,HT,SK,0,B,0,W,0,27,132,38,36,9,2,0,0,1,0,0,0,1,0,1,2,0,0,0,0,3,2,1.285714286,1.111111111,1.125,2016,4.985192040721888,5.509949097639981,5.1741919579512246,5.089268552397943,0.6862562767342384,0.02278325123152709,0.15917487684729065,6.459509486348911,3.8857010643220735,0.9245719574271172,1.6623794212218652,156.77777777777774,17.62933826931976,3.897790055248618,1.1633503007866728,49.86666666666669
807,807,807,807,807,20160713SKHT0,2016-07-13,SK,HT,0,T,0,L,0,26,159,43,35,10,0,0,1,1,0,0,1,5,0,2,7,0,0,0,0,4,3,2.0,1.730769231,2.25,2016,4.416402356139557,5.2238332578160405,4.752012772040231,5.214081130776402,0.6973500697350071,0.027185665739882608,0.16682113067655235,6.606252831898504,3.51110104213865,1.0765745355686454,1.8815331010452965,147.90361445783134,16.686905301314006,3.7818853974122,1.1363842319891255,102.83333333333331
808,808,808,808,808,20160713WOKT0,2016-07-13,KT,WO,0,B,0,L,0,27,210,45,33,9,2,0,2,3,1,1,1,9,0,1,10,0,0,0,1,11,11,3.666666667,6.0,4.0,2016,5.4934518241347075,6.12488306828812,5.64972481948063,5.361611545737219,0.6656886117733358,0.026388462718625345,0.16078551702976376,6.617399438727782,3.8138447146866232,1.0860617399438728,1.7350993377483444,163.79746835443038,18.157156220767074,3.960820324456688,1.1702525724976611,5.733333333333313
809,809,809,809,809,20160713WOKT0,2016-07-13,WO,KT,0,T,0,W,1,27,168,45,39,12,4,0,1,1,0,0,1,5,0,0,5,0,2,0,0,8,8,1.9090909090000001,2.25,2.0,2016,4.852702702702703,5.302702702702702,4.8899891945549685,4.940778739123308,0.6845180136319376,0.024442407577146347,0.15429269783073632,6.141891891891893,3.0162162162162165,0.972972972972973,2.036290322580645,150.9156626506024,16.927027027027027,3.8259010384850334,1.0189189189189192,67.5
810,810,810,810,810,20160714HHLG0,2016-07-14,LG,HH,0,B,0,L,0,27,159,40,37,11,2,1,2,3,1,0,0,2,0,1,9,0,0,0,0,7,7,1.714285714,3.0,1.2,2016,5.377118644067797,5.898305084745762,5.092650994927974,5.113606651781732,0.6541792168674698,0.021684475172847262,0.15210559396605908,6.152542372881356,3.610169491525424,0.8771186440677966,1.704225352112676,152.77215189873414,17.046610169491526,3.7739212007504688,1.1073446327683616,13.399999999999999
811,811,811,811,811,20160714HHLG0,2016-07-14,HH,LG,0,T,0,W,0,27,149,39,35,9,1,0,0,0,1,0,0,2,0,2,9,0,1,0,0,4,3,2.25,1.0,0.666666667,2016,5.747339194817214,6.409532623785284,5.699901306846504,5.561272254387761,0.6525573192239859,0.025718608169440244,0.16248108925869895,6.709393799167053,4.747801943544656,1.062008329477094,1.4131578947368422,163.4,18.147154095326236,3.942098914354644,1.2882924571957426,-13.133333333333312
812,812,812,812,812,20160714LTSS0,2016-07-14,SS,LT,0,B,0,L,0,33,174,45,38,6,0,1,2,2,1,0,0,6,0,1,11,0,1,0,0,4,4,0.5,1.0909090909999999,2.0,2016,5.8191780821917805,6.238356164383561,5.870238826512918,5.722526240048891,0.6722139117427076,0.0334841628959276,0.16048265460030167,6.558904109589043,3.6986301369863015,1.3684931506849316,1.7733333333333334,156.90243902439025,17.624657534246573,3.8776371308016877,1.1438356164383559,-19.799999999999997
813,813,813,813,813,20160714LTSS0,2016-07-14,LT,SS,0,T,0,W,0,33,181,47,40,11,0,0,1,0,0,1,0,5,2,1,9,2,2,0,0,2,2,1.333333333,1.454545455,1.636363636,2016,5.802909432191459,6.259033317691224,5.562356562954951,5.380907088965408,0.6604491815759421,0.03037817730936144,0.1869187848729076,7.640075082121069,3.965743782261848,1.2416705771938057,1.926517571884984,159.25925925925932,18.16048803378695,3.9790252930289935,1.312060065696856,-4.533333333333317
814,814,814,814,814,20160714OBNC0,2016-07-14,NC,OB,0,B,0,W,0,27,128,35,34,8,1,0,3,0,0,0,0,0,0,1,7,1,0,0,0,3,3,0.0,0.8888888890000001,1.0,2016,4.533136966126657,4.8777614138438885,4.429882474572636,4.690736944751618,0.7056538627535607,0.022826451829472967,0.2064451158106748,8.151693667157584,3.5257731958762886,0.9013254786450664,2.31203007518797,154.05263157894737,17.24300441826215,3.927541093592754,1.300441826215022,105.0
815,815,815,815,815,20160714OBNC0,2016-07-14,OB,NC,0,T,0,L,0,24,148,34,26,5,1,0,0,2,0,2,1,3,0,1,9,0,1,0,0,4,3,1.5,1.0,1.875,2016,4.299363057324841,4.643312101910828,4.554563519835903,4.840545111501147,0.7287693234290303,0.023965141612200442,0.18207282913165265,7.186078252957237,3.3903548680618747,0.945859872611465,2.119565217391304,153.1219512195122,17.13739763421292,3.9030152315822204,1.1806187443130118,129.83333333333331
816,816,816,816,816,20160714SKHT0,2016-07-14,HT,SK,0,B,0,L,0,27,186,46,36,11,2,1,3,0,1,1,1,8,1,0,4,1,1,0,0,11,6,2.25,2.3181818180000002,1.0909090909999999,2016,4.948354661791592,5.478976234003656,5.139387265435031,5.0757705865466,0.6866715758468335,0.02251978088861838,0.15794278758368838,6.404478976234005,3.850091407678245,0.913162705667276,1.6634615384615383,156.47560975609755,17.592778793418642,3.892900485436893,1.1531078610603291,53.566666666666684
817,817,817,817,817,20160714SKHT0,2016-07-14,SK,HT,0,T,0,W,0,27,153,34,30,3,0,0,0,0,0,0,0,4,0,0,8,1,0,0,0,4,3,1.0,1.0,1.125,2016,4.401253918495297,5.211374832064489,4.770915874530266,5.224174001828914,0.699431037865411,0.02713414634146341,0.16676829268292684,6.613972234661889,3.530676220331393,1.076130765785938,1.8732876712328768,148.03571428571428,16.706224809673085,3.780784432958346,1.1392745185848634,104.86666666666669
818,818,818,818,818,20160714WOKT0,2016-07-14,KT,WO,0,B,0,L,0,27,194,43,39,17,3,0,3,0,4,0,0,4,0,0,7,0,0,0,0,10,10,4.0,2.4375,3.0,2016,5.562124711316399,6.185681293302541,5.6750565255045675,5.3916869221331085,0.6631731116732924,0.02663438256658596,0.16162227602905568,6.6595842956120075,3.8785219399538113,1.097459584295612,1.7170418006430868,164.375,18.221709006928407,3.970410628019324,1.1819861431870673,0.23333333333331296
819,819,819,819,819,20160714WOKT0,2016-07-14,WO,KT,0,T,0,W,1,27,133,40,38,13,3,0,0,1,0,0,0,2,0,0,6,1,1,0,0,5,5,3.0,1.588235294,2.25,2016,4.890520694259012,5.335113484646195,4.907032934461976,4.950781265013685,0.6829081143295608,0.024412296564195298,0.15370705244122965,6.1281708945260345,3.040053404539386,0.973297730307076,2.015810276679842,151.11904761904762,16.947930574098798,3.824645977704128,1.020026702269693,65.5
820,820,820,820,820,20160719HTLT0,2016-07-19,LT,HT,0,B,0,L,0,27,182,41,34,11,4,0,1,2,0,2,1,3,0,1,8,2,0,0,0,6,6,0.9,1.714285714,2.0,2016,5.739371534195932,6.188539741219963,5.5438960877686165,5.366094720539103,0.6648537134283571,0.030265973708346067,0.1870987465606848,7.635859519408503,3.942698706099815,1.2352125693160811,1.9367088607594936,159.52439024390245,18.134473197781887,3.977196716327152,1.3114602587800368,0.8666666666666885
