,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수코드,선발,구원,완투,종료,결과_x,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,결과_y
4389,20160811HTWO0,20160811,HT,WO,0,T,70142,0,1,0,0, ,0,5,19,6,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.6,0.0,0
4390,20160811HTWO0,20160811,HT,WO,0,T,72523,0,1,0,0, ,0,1,11,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,6.0,0.0,0
4391,20160811HTWO0,20160811,WO,HT,0,B,72749,0,1,0,0, ,0,2,25,5,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,4.5,1.5,1
4392,20160811HTWO0,20160811,WO,HT,0,B,74359,0,1,0,1,W,0,3,19,5,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,2.0,0.0,1
4393,20160811HTWO0,20160811,WO,HT,0,B,76430,0,1,0,0, ,0,4,22,6,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.0,1.5,3.0,1
4395,20160811HTWO0,20160811,HT,WO,0,T,95657,0,1,0,1,L,0,6,27,8,7,2,1,0,1,2,1,0,0,1,1,0,2,0,0,0,0,1,1,1.0,1.5,1.5,0
4396,20160811KTSK0,20160811,KT,SK,0,T,64017,0,1,0,1, ,0,3,15,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4397,20160811KTSK0,20160811,KT,SK,0,T,65056,0,1,0,0, ,0,6,39,13,12,6,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,3,3.0,0.0,3.0,0
4398,20160811KTSK0,20160811,KT,SK,0,T,65058,0,1,0,0, ,0,6,42,12,7,3,0,0,1,0,0,2,0,3,0,0,1,0,0,0,0,3,3,0.6,0.0,6.0,0
4400,20160811KTSK0,20160811,SK,KT,0,B,66859,0,1,0,0, ,1,5,26,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
4402,20160811KTSK0,20160811,SK,KT,0,B,75340,0,1,0,1, ,0,6,35,7,6,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.0,0.0,1.5,1
4403,20160811KTSK0,20160811,KT,SK,0,T,99563,0,1,0,0, ,0,5,43,9,5,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1.2,0.0,6.0,0
4404,20160811NCLG0,20160811,LG,NC,0,B,60181,0,1,0,0, ,1,5,34,6,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.6,0.0,1
4405,20160811NCLG0,20160811,LG,NC,0,B,61329,0,1,0,0, ,1,1,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3.0,0.0,1
4406,20160811NCLG0,20160811,LG,NC,0,B,61891,0,1,0,1,S,0,3,17,4,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,1.0,0.0,1
4409,20160811NCLG0,20160811,NC,LG,0,T,76118,0,1,0,0, ,0,6,32,10,7,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.0,1.5,9.0,0
4410,20160811NCLG0,20160811,NC,LG,0,T,78366,0,1,0,1, ,0,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0
4411,20160811OBSS0,20160811,SS,OB,0,B,61365,0,1,0,0, ,0,1,18,5,3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0.0,6.0,0.0,0
4412,20160811OBSS0,20160811,OB,SS,0,T,62242,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4414,20160811OBSS0,20160811,OB,SS,0,T,73226,0,1,0,0, ,0,2,17,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4416,20160811OBSS0,20160811,SS,OB,0,B,74630,0,1,0,0, ,0,4,25,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4417,20160811OBSS0,20160811,OB,SS,0,T,76329,0,1,0,1, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4418,20160811OBSS0,20160811,SS,OB,0,B,77446,0,1,0,1, ,0,3,9,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0
4419,20160811OBSS0,20160811,SS,OB,0,B,99445,0,1,0,0, ,0,4,23,6,5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,6.0,0
4421,20160812HHLT0,20160812,LT,HH,0,B,72862,0,1,0,0,W,0,6,26,7,7,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.5,0.0,1
4423,20160812HHLT0,20160812,HH,LT,0,T,73750,0,1,0,1,L,0,6,41,9,7,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0.0,1.5,1.5,0
4424,20160812HHLT0,20160812,LT,HH,0,B,75321,0,1,0,1,S,0,3,12,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1.0,0.0,1
4425,20160812HHLT0,20160812,HH,LT,0,T,99737,0,1,0,0, ,0,4,14,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4428,20160812HTWO0,20160812,WO,HT,0,B,65348,0,1,0,0, ,0,16,88,23,20,6,1,0,0,2,1,0,1,2,0,0,2,1,0,0,0,3,1,3.75,0.0,1.125,0
4429,20160812HTWO0,20160812,HT,WO,0,T,72523,0,1,0,0, ,0,8,48,10,9,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1.5,0.0,0.0,1
4430,20160812HTWO0,20160812,WO,HT,0,B,75258,0,1,0,1, ,0,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4431,20160812HTWO0,20160812,HT,WO,0,T,75668,0,1,0,0, ,0,1,14,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4432,20160812HTWO0,20160812,WO,HT,0,B,75750,0,1,0,0, ,0,4,14,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4433,20160812HTWO0,20160812,HT,WO,0,T,76610,0,1,0,0, ,0,1,19,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4434,20160812HTWO0,20160812,HT,WO,0,T,95657,0,1,0,1, ,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
4435,20160812HTWO0,20160812,HT,WO,0,T,97336,0,1,0,0,W,0,9,51,13,12,3,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,0.75,0.0,0.75,1
4436,20160812KTSK0,20160812,SK,KT,0,B,61895,0,1,0,0, ,0,2,25,6,4,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,3.0,0.0,0.0,1
4437,20160812KTSK0,20160812,KT,SK,0,T,64001,0,1,0,0, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0
4438,20160812KTSK0,20160812,KT,SK,0,T,65067,0,1,0,1, ,0,3,21,6,6,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,0.0,0.0,0
4441,20160812KTSK0,20160812,SK,KT,0,B,71845,0,1,0,1,S,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4442,20160812KTSK0,20160812,SK,KT,0,B,75250,0,1,0,0, ,0,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4443,20160812NCLG0,20160812,LG,NC,0,B,61329,0,1,0,0, ,1,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,1.5,1
4444,20160812NCLG0,20160812,NC,LG,0,T,63950,0,1,0,0, ,0,7,39,10,8,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,3.0,1.285714286,9.0,0
4447,20160812NCLG0,20160812,NC,LG,0,T,75867,0,1,0,0, ,0,6,37,9,7,3,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0.0,1.5,6.0,0
4448,20160812NCLG0,20160812,LG,NC,0,B,76650,0,1,0,0, ,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4449,20160812NCLG0,20160812,NC,LG,0,T,78352,0,1,0,1,L,0,4,21,7,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0.0,2.25,0.0,0
4450,20160812NCLG0,20160812,LG,NC,0,B,79140,0,1,0,0, ,0,2,25,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,3.0,0.0,1
4451,20160812NCLG0,20160812,LG,NC,0,B,96462,0,1,0,1,W,0,5,28,6,5,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1.5,0.6,1.5,1
4452,20160812OBSS0,20160812,OB,SS,0,T,62242,0,1,0,0, ,0,0,12,3,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,1
4453,20160812OBSS0,20160812,OB,SS,0,T,63248,0,1,0,0, ,0,2,17,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0,1
4454,20160812OBSS0,20160812,OB,SS,0,T,66201,0,1,0,0,W,0,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
4456,20160812OBSS0,20160812,OB,SS,0,T,73226,0,1,0,0, ,1,2,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1
4457,20160812OBSS0,20160812,SS,OB,0,B,74630,0,1,0,0, ,0,3,18,6,4,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0,0
4458,20160812OBSS0,20160812,OB,SS,0,T,76329,0,1,0,1,S,0,3,9,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,1
4459,20160812OBSS0,20160812,SS,OB,0,B,76355,0,1,0,0, ,0,3,22,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,0
4461,20160812OBSS0,20160812,SS,OB,0,B,77927,0,1,0,1,L,0,3,22,5,4,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.0,2.0,1.5,0
4462,20160812OBSS0,20160812,SS,OB,0,B,99445,0,1,0,0, ,0,5,30,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0
4463,20160813HHHT0,20160813,HT,HH,0,B,63638,0,1,0,0,W,0,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
4465,20160813HHHT0,20160813,HT,HH,0,B,70142,0,1,0,0, ,1,2,15,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0,1
4466,20160813HHHT0,20160813,HH,HT,0,T,72447,0,1,0,1, ,0,4,11,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4468,20160813HHHT0,20160813,HH,HT,0,T,74731,0,1,0,0, ,0,6,45,10,10,4,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0.0,2.0,6.0,0
4469,20160813HHHT0,20160813,HH,HT,0,T,78760,0,1,0,0, ,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4470,20160813HHHT0,20160813,HT,HH,0,B,95657,0,1,0,1,S,0,4,21,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.75,0.0,1
4471,20160813HHHT0,20160813,HH,HT,0,T,99737,0,1,0,0,L,0,2,25,5,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,4.5,0.0,0
4473,20160813KTNC0,20160813,KT,NC,0,T,64001,0,1,0,0, ,0,8,43,10,8,2,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,1.5,1.125,0.75,0
4474,20160813KTNC0,20160813,KT,NC,0,T,64017,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4475,20160813KTNC0,20160813,KT,NC,0,T,65057,0,1,0,0, ,0,3,13,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0
4476,20160813KTNC0,20160813,KT,NC,0,T,65062,0,1,0,1, ,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4478,20160813KTNC0,20160813,NC,KT,0,B,76118,0,1,0,1,S,0,4,18,5,5,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.75,0.0,1
4479,20160813KTNC0,20160813,KT,NC,0,T,79191,0,1,0,0, ,0,2,27,5,3,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,6.0,4.5,0.0,0
4480,20160813LGSS0,20160813,SS,LG,0,B,61365,0,1,0,0,W,0,6,25,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,0.0,1
4481,20160813LGSS0,20160813,LG,SS,0,T,62463,0,1,0,1, ,0,2,15,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0
4483,20160813LGSS0,20160813,LG,SS,0,T,76650,0,1,0,0, ,0,1,12,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,6.0,6.0,0
4484,20160813LGSS0,20160813,SS,LG,0,B,77446,0,1,0,0, ,1,1,11,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0,1
4485,20160813LGSS0,20160813,SS,LG,0,B,77927,0,1,0,1,S,0,4,19,5,5,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,0.0,1
4487,20160813LGSS0,20160813,SS,LG,0,B,99445,0,1,0,0, ,1,4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
4489,20160813LTSK0,20160813,SK,LT,0,B,66859,0,1,0,0, ,0,5,27,8,6,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0.0,0.0,6.0,1
4490,20160813LTSK0,20160813,SK,LT,0,B,71845,0,1,0,1, ,0,3,36,7,5,2,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,3,3,0.0,1.0,0.0,1
4491,20160813LTSK0,20160813,LT,SK,0,T,72551,0,1,0,1, ,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4493,20160813LTSK0,20160813,SK,LT,0,B,75250,0,1,0,0, ,0,4,23,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
4494,20160813WOOB0,20160813,OB,WO,0,B,63248,0,1,0,0, ,0,0,10,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1
4496,20160813WOOB0,20160813,OB,WO,0,B,66201,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
4497,20160813WOOB0,20160813,WO,OB,0,T,75258,0,1,0,1, ,0,6,31,7,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4498,20160813WOOB0,20160813,WO,OB,0,T,75750,0,1,0,0, ,0,6,29,9,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,6.0,0
4501,20160814HHHT0,20160814,HT,HH,0,B,63638,0,1,0,0, ,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4503,20160814HHHT0,20160814,HT,HH,0,B,70142,0,1,0,0, ,0,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0,0
4504,20160814HHHT0,20160814,HH,HT,0,T,72447,0,1,0,0, ,0,1,12,3,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,6.0,0.0,1
4505,20160814HHHT0,20160814,HT,HH,0,B,72523,0,1,0,0, ,0,3,16,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4506,20160814HHHT0,20160814,HH,HT,0,T,74731,0,1,0,0,W,0,6,28,7,7,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,1.0,0.0,1
4507,20160814HHHT0,20160814,HH,HT,0,T,74857,0,1,0,1,S,0,2,9,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.5,0.0,1
4508,20160814HHHT0,20160814,HT,HH,0,B,95657,0,1,0,1, ,0,3,10,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0
4509,20160814HHHT0,20160814,HT,HH,0,B,97336,0,1,0,0,L,0,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,0.0,0
4510,20160814KTNC0,20160814,NC,KT,0,B,62929,0,1,0,1, ,0,4,19,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0,0
4511,20160814KTNC0,20160814,NC,KT,0,B,63950,0,1,0,0,L,0,2,27,5,4,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,2,3.0,4.5,0.0,0
4512,20160814KTNC0,20160814,KT,NC,0,T,65057,0,1,0,0,W,0,5,16,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
4513,20160814KTNC0,20160814,KT,NC,0,T,65058,0,1,0,0, ,0,9,51,11,9,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0.0,0.0,0.0,1
4514,20160814KTNC0,20160814,KT,NC,0,T,65062,0,1,0,1,S,0,4,38,7,6,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1.0,2.25,0.0,1
4517,20160814KTNC0,20160814,NC,KT,0,B,75867,0,1,0,0, ,1,1,15,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0,0
4518,20160814KTNC0,20160814,NC,KT,0,B,76118,0,1,0,0, ,1,5,21,6,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.6,1.5,0
4519,20160814LGSS0,20160814,LG,SS,0,T,61329,0,1,0,0, ,0,3,27,6,5,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.5,0.0,6.0,0
4520,20160814LGSS0,20160814,SS,LG,0,B,61365,0,1,0,0, ,0,2,15,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
4522,20160814LGSS0,20160814,LG,SS,0,T,71118,0,1,0,0, ,0,2,11,5,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3.0,0.0,0.0,0
4524,20160814LGSS0,20160814,SS,LG,0,B,76355,0,1,0,0, ,0,2,10,4,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3.0,0.0,3.0,1
4525,20160814LGSS0,20160814,SS,LG,0,B,77927,0,1,0,1,S,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1
4526,20160814LGSS0,20160814,LG,SS,0,T,79140,0,1,0,0, ,0,5,28,7,6,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,3.0,0.0,0.0,0
4527,20160814LGSS0,20160814,LG,SS,0,T,96462,0,1,0,1, ,0,4,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4529,20160814LTSK0,20160814,LT,SK,0,T,62655,0,1,0,0, ,0,3,25,5,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.5,3.0,0.0,0
4531,20160814LTSK0,20160814,LT,SK,0,T,64596,0,1,0,0, ,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4532,20160814LTSK0,20160814,SK,LT,0,B,71845,0,1,0,1,S,0,5,19,6,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0.6,0.0,1
4533,20160814LTSK0,20160814,LT,SK,0,T,72551,0,1,0,0, ,0,4,12,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4534,20160814LTSK0,20160814,LT,SK,0,T,72862,0,1,0,1, ,0,3,13,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0
4535,20160814LTSK0,20160814,SK,LT,0,B,75250,0,1,0,0, ,1,3,18,4,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,2,1.0,0.0,0.0,1
4536,20160814LTSK0,20160814,SK,LT,0,B,75340,0,1,0,0,W,0,7,37,10,7,2,0,0,0,0,0,1,0,2,1,0,3,1,0,0,0,0,0,2.0,1.5,3.0,1
4537,20160814WOOB0,20160814,WO,OB,0,T,60339,0,1,0,1, ,0,6,20,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
4539,20160814WOOB0,20160814,OB,WO,0,B,62242,0,1,0,1, ,0,6,24,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,1
4541,20160814WOOB0,20160814,WO,OB,0,T,74359,0,1,0,0, ,0,3,31,6,4,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,3.0,0.0,3.0,0
4543,20160816KTHT0,20160816,HT,KT,0,B,62648,0,1,0,0, ,0,7,36,8,7,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3.0,0.0,0.0,0
4544,20160816KTHT0,20160816,HT,KT,0,B,63638,0,1,0,0, ,0,8,39,11,10,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0.75,0.0,2.0,0
4545,20160816KTHT0,20160816,KT,HT,0,T,64001,0,1,0,0,W,0,9,44,11,10,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0.0,0.0,1.0,1
4546,20160816KTHT0,20160816,KT,HT,0,T,65056,0,1,0,0, ,0,2,15,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4547,20160816KTHT0,20160816,KT,HT,0,T,65057,0,1,0,0, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4549,20160816KTHT0,20160816,KT,HT,0,T,65062,0,1,0,1, ,0,3,22,5,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.5,0.0,1.5,1
4550,20160816KTHT0,20160816,HT,KT,0,B,65696,0,1,0,0, ,0,2,14,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0
4551,20160816KTHT0,20160816,HT,KT,0,B,75668,0,1,0,1, ,0,3,12,4,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
4552,20160816KTHT0,20160816,KT,HT,0,T,79191,0,1,0,0, ,0,6,40,9,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,1
4554,20160816LTWO0,20160816,LT,WO,0,T,62655,0,1,0,0, ,0,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,0.0,0
4556,20160816LTWO0,20160816,LT,WO,0,T,66565,0,1,0,1, ,0,3,22,5,4,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,2,2,3.0,0.0,3.0,0
4557,20160816LTWO0,20160816,LT,WO,0,T,72535,0,1,0,0, ,0,2,6,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0.0,0
4558,20160816LTWO0,20160816,LT,WO,0,T,72551,0,1,0,0, ,0,3,24,6,4,2,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,1,3.0,0.0,3.0,0
4559,20160816LTWO0,20160816,WO,LT,0,B,72749,0,1,0,1, ,0,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
4560,20160816LTWO0,20160816,WO,LT,0,B,75342,0,1,0,0, ,1,4,17,5,5,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,3.0,1
4561,20160816LTWO0,20160816,WO,LT,0,B,76430,0,1,0,0, ,0,2,23,5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
4562,20160816OBHH0,20160816,OB,HH,0,T,73226,0,1,0,0, ,0,5,18,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
4564,20160816OBHH0,20160816,HH,OB,0,B,73801,0,1,0,0, ,0,0,12,3,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0
4565,20160816OBHH0,20160816,HH,OB,0,B,74748,0,1,0,1, ,0,13,79,19,19,6,1,0,2,0,0,0,0,0,0,0,8,0,0,0,0,4,4,1.0,0.0,1.5,0
4566,20160816OBHH0,20160816,OB,HH,0,T,77263,0,1,0,0, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
4567,20160816OBHH0,20160816,OB,HH,0,T,78257,0,1,0,1, ,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
4569,20160816SKLG0,20160816,LG,SK,0,B,60181,0,1,0,0, ,0,2,12,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
4571,20160816SKLG0,20160816,LG,SK,0,B,61891,0,1,0,1, ,0,2,14,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
