,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수코드,선발,구원,완투,종료,결과_x,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,결과_y
6588,20170408HHHT0,20170408,HT,HH,0,B,67645,1,0,0,0, ,0,17,104,25,24,8,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1.5,1.588235294,0.75,0
6590,20170408HHHT0,20170408,HH,HT,0,T,73801,1,0,0,0, ,0,18,81,22,17,2,0,0,0,1,0,1,0,4,0,0,2,1,0,0,0,2,2,1.0,1.0,1.5,1
6596,20170408LGLT0,20170408,LG,LT,0,T,61329,1,0,0,0, ,0,13,72,20,19,7,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,3,3,1.5,1.846153846,15.0,0
6597,20170408LGLT0,20170408,LT,LG,0,B,63512,1,0,0,0, ,0,15,87,21,19,5,1,0,0,1,1,0,0,2,0,0,4,0,0,0,0,1,1,1.0,1.4,1.2,1
6608,20170408NCSK0,20170408,NC,SK,0,T,65933,1,0,0,0,L,0,6,58,12,10,4,0,0,2,0,0,0,0,2,0,0,3,0,2,0,0,4,4,3.0,3.0,3.0,0
6609,20170408NCSK0,20170408,SK,NC,0,B,74838,1,0,0,0,W,0,18,102,23,20,2,1,0,0,0,0,0,0,3,0,0,6,0,0,1,0,2,2,2.25,0.23076923100000002,0.857142857,1
6612,20170408SSKT0,20170408,KT,SS,0,B,60264,1,0,0,0,W,0,15,76,20,17,4,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0.75,1.4,1.2,1
6617,20170408SSKT0,20170408,SS,KT,0,T,74454,1,0,1,1,L,0,24,84,28,26,3,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,1,1,0.75,0.5,0.857142857,0
6622,20170408WOOB0,20170408,WO,OB,0,T,67312,1,0,0,0, ,0,6,55,14,13,7,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,6,6,4.5,1.5,3.0,1
6629,20170408WOOB0,20170408,OB,WO,0,B,79229,1,0,0,0, ,0,17,111,26,25,9,1,0,1,0,0,0,0,1,0,0,3,1,0,0,0,5,5,2.0,2.0,3.75,0
6631,20170409HHHT0,20170409,HH,HT,0,T,60768,1,0,0,0,L,0,19,93,26,24,7,1,0,0,1,0,0,0,2,0,0,3,2,0,0,0,2,2,0.0,1.4210526319999999,0.857142857,0
6633,20170409HHHT0,20170409,HT,HH,0,B,77637,1,0,0,0,W,0,21,101,26,26,9,0,0,0,0,2,0,0,0,0,0,4,1,1,0,1,1,1,1.0,1.285714286,1.5,1
6638,20170409LGLT0,20170409,LG,LT,0,T,61101,1,0,0,0,L,0,10,66,19,13,3,1,0,0,0,0,0,0,3,0,3,3,0,1,0,0,3,3,1.5,1.8,4.5,0
6640,20170409LGLT0,20170409,LT,LG,0,B,67559,1,0,0,0,W,0,16,96,21,17,1,1,0,0,1,0,0,0,3,0,1,6,0,0,0,0,1,1,1.5,0.5,1.2,1
6645,20170409NCSK0,20170409,NC,SK,0,T,60263,1,0,0,0,L,0,7,56,17,15,8,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,6,6,7.5,2.5,12.0,0
6647,20170409NCSK0,20170409,SK,NC,0,B,62869,1,0,0,0, ,0,12,98,23,20,8,0,0,0,1,0,0,0,3,1,0,4,1,0,0,0,4,4,1.875,3.666666667,3.0,1
6658,20170409SSKT0,20170409,KT,SS,0,B,65331,1,0,1,1,W,0,27,113,30,29,4,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,3.0,0.0,0.0,1
6659,20170409SSKT0,20170409,SS,KT,0,T,66451,1,0,0,0,L,0,15,87,19,18,5,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,2,2,3.0,1.2,1.2,0
6663,20170409WOOB0,20170409,WO,OB,0,T,65320,1,0,0,0,W,0,21,88,27,24,3,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,2,2,3.0,0.0,0.857142857,1
6668,20170409WOOB0,20170409,OB,WO,0,B,79349,1,0,0,0,L,0,3,37,8,5,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,5,0.0,6.0,6.0,0
6673,20170411HHSS0,20170411,HH,SS,0,T,70425,1,0,0,0, ,0,11,74,20,18,8,2,0,1,0,0,1,0,0,0,1,2,0,0,0,0,5,4,2.25,1.6666666669999999,0.75,1
6678,20170411HHSS0,20170411,SS,HH,0,B,76355,1,0,0,0, ,0,15,83,22,20,6,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,4,4,2.0,1.714285714,2.4,0
6681,20170411HTOB0,20170411,HT,OB,0,T,61643,1,0,0,0,L,0,7,69,15,12,5,2,0,0,2,0,0,0,3,0,0,1,0,1,0,1,5,5,3.0,3.5,1.5,0
6688,20170411HTOB0,20170411,OB,HT,0,B,74513,1,0,0,0,W,0,16,107,24,23,8,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,4,4.0,0.857142857,1.5,1
6690,20170411KTWO0,20170411,WO,KT,0,B,62937,1,0,0,0,W,0,15,59,17,17,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.333333333,0.0,1
6693,20170411KTWO0,20170411,KT,WO,0,T,65060,1,0,0,0,L,0,13,84,26,23,10,3,1,2,0,0,0,0,2,0,1,2,0,0,0,0,9,9,3.75,2.625,9.0,0
6699,20170411LGNC0,20170411,NC,LG,0,B,63950,1,0,0,0, ,0,15,109,26,19,4,0,0,0,1,0,1,0,5,0,1,9,0,2,0,0,1,0,1.5,1.8,1.0,1
6703,20170411LGNC0,20170411,LG,NC,0,T,76455,1,0,0,0,L,0,21,103,29,25,7,2,0,0,0,0,1,2,0,0,1,9,0,0,0,0,4,4,0.428571429,1.0,0.857142857,0
6706,20170411LTSK0,20170411,SK,LT,0,B,60841,1,0,0,0,L,0,17,103,28,20,5,1,0,0,1,0,0,1,6,0,1,4,1,0,0,1,4,4,1.5,1.941176471,3.0,0
6708,20170411LTSK0,20170411,LT,SK,0,T,64021,1,0,0,0,W,0,16,104,23,21,5,1,0,0,0,0,0,0,1,0,1,6,0,1,0,0,1,1,0.75,1.0,1.8,1
6714,20170412HHSS0,20170412,SS,HH,0,B,67435,1,0,0,0,L,0,23,115,31,27,7,1,1,0,0,0,0,1,3,0,0,6,3,0,0,0,5,5,3.0,1.363636364,2.5,0
6715,20170412HHSS0,20170412,HH,SS,0,T,67748,1,0,0,0,W,0,21,96,26,26,5,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0.333333333,0.75,1
6726,20170412HTOB0,20170412,HT,OB,0,T,62754,1,0,0,0,W,0,15,92,23,20,5,1,0,0,0,0,0,0,2,0,1,5,1,0,0,0,3,1,0.6,1.4,3.0,1
6727,20170412HTOB0,20170412,OB,HT,0,B,63248,1,0,0,0, ,0,15,87,22,19,3,2,0,0,0,0,1,0,2,0,0,2,0,0,0,0,2,0,1.5,1.0,0.5,0
6731,20170412KTWO0,20170412,KT,WO,0,T,64001,1,0,0,0,L,0,17,100,26,23,5,0,0,0,0,0,0,0,2,0,1,6,1,0,0,0,4,3,6.0,1.2352941179999999,0.428571429,0
6733,20170412KTWO0,20170412,WO,KT,0,B,74359,1,0,0,0, ,0,15,87,22,20,6,3,0,0,0,0,0,0,2,0,0,4,1,0,0,0,2,2,1.5,1.6,3.0,1
6741,20170412LGNC0,20170412,LG,NC,0,T,62698,1,0,0,0,L,0,21,107,29,27,6,0,0,1,0,0,0,0,2,0,0,7,0,0,0,0,1,1,0.75,1.142857143,6.0,0
6742,20170412LGNC0,20170412,NC,LG,0,B,63938,1,0,0,0,W,0,20,83,24,22,3,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0.0,0.6,0.857142857,1
6751,20170412LTSK0,20170412,LT,SK,0,T,65546,1,0,0,0, ,0,21,100,26,23,3,0,0,0,0,0,0,1,2,0,0,7,2,1,0,0,1,0,0.0,0.7142857140000001,0.857142857,0
6752,20170412LTSK0,20170412,SK,LT,0,B,65856,1,0,0,0, ,0,24,101,29,28,6,0,0,0,0,0,0,0,1,0,0,11,2,0,0,0,0,0,0.0,0.875,1.285714286,1
6760,20170413HHSS0,20170413,HH,SS,0,T,67742,1,0,0,0, ,0,19,95,25,21,3,1,0,0,1,0,0,0,4,0,0,2,2,0,0,0,1,1,1.5,1.105263158,1.0,0
6761,20170413HHSS0,20170413,SS,HH,0,B,73117,1,0,0,0, ,0,18,95,23,22,4,2,0,1,0,0,0,0,1,1,0,5,0,0,0,0,1,1,1.0,0.833333333,0.857142857,1
6768,20170413HTOB0,20170413,OB,HT,0,B,61240,1,0,0,0,L,0,21,109,30,25,6,0,0,0,0,0,1,1,3,0,0,5,0,0,0,1,3,3,2.0,1.9090909090000001,4.5,0
6771,20170413HTOB0,20170413,HT,OB,0,T,66643,1,0,0,0,W,0,21,104,28,27,8,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1.0,1.333333333,0.333333333,1
6775,20170413KTWO0,20170413,WO,KT,0,B,62322,1,0,0,0, ,0,15,94,22,20,5,2,0,1,1,0,0,0,2,0,0,1,0,0,0,0,3,3,1.5,0.5,1.0,0
6780,20170413KTWO0,20170413,KT,WO,0,T,67033,1,0,0,0, ,0,15,94,27,24,8,0,0,0,0,0,0,0,3,0,0,6,1,0,0,0,5,2,1.5,3.0,3.75,1
6785,20170413LGNC0,20170413,LG,NC,0,T,61329,1,0,0,0,L,0,12,59,18,17,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0.0,1.8,0.0,0
6789,20170413LGNC0,20170413,NC,LG,0,B,67948,1,0,0,0,W,0,18,100,23,18,3,0,0,0,1,1,0,0,5,0,0,6,2,0,0,0,1,1,0.75,1.125,2.0,1
6794,20170413LTSK0,20170413,LT,SK,0,T,62528,1,0,0,0, ,0,4,47,12,7,5,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,5,5,3.0,2.25,0.0,0
6795,20170413LTSK0,20170413,SK,LT,0,B,66859,1,0,0,0, ,0,11,84,21,20,9,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,8,8,3.75,1.875,1.2,1
6804,20170414KTLG0,20170414,KT,LG,0,T,60264,1,0,0,0,L,0,16,73,22,22,8,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,5,5,9.0,1.5,3.75,0
6805,20170414KTLG0,20170414,LG,KT,0,B,63111,1,0,0,0,W,0,21,90,27,27,7,1,0,1,0,0,0,0,0,0,0,7,1,1,0,0,2,2,0.75,1.0,1.5,1
6810,20170414OBNC0,20170414,NC,OB,0,B,64995,1,0,0,0,L,0,8,89,19,13,5,1,0,1,0,0,0,0,6,0,0,2,0,0,0,0,4,4,2.4,4.125,6.0,0
6812,20170414OBNC0,20170414,OB,NC,0,T,79229,1,0,0,0,W,0,24,111,32,29,6,1,1,0,0,0,0,1,1,0,1,8,0,0,0,1,3,2,0.5,1.0,0.272727273,1
6817,20170414SKHH0,20170414,HH,SK,0,B,73801,1,0,0,0,L,0,7,44,15,12,5,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,2,1.2,2.5714285709999998,0.75,0
6820,20170414SKHH0,20170414,SK,HH,0,T,74838,1,0,0,0,W,0,21,93,26,24,4,1,0,1,1,0,0,0,1,0,1,8,1,0,0,0,1,1,0.0,0.333333333,0.857142857,1
6822,20170414SSLT0,20170414,LT,SS,0,B,63512,1,0,0,0, ,0,17,102,26,23,8,0,0,1,0,0,1,0,2,0,0,7,1,2,1,0,5,5,1.5,1.2,1.285714286,1
6825,20170414SSLT0,20170414,SS,LT,0,T,74454,1,0,0,0,L,0,19,112,29,25,8,1,1,0,2,0,0,0,3,0,1,4,0,0,0,0,6,6,12.0,2.0,2.4,0
6830,20170414WOHT0,20170414,WO,HT,0,T,62363,1,0,0,0, ,0,21,74,27,24,4,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,2,2,0.0,0.7142857140000001,0.857142857,0
6832,20170414WOHT0,20170414,HT,WO,0,B,67645,1,0,1,1,W,0,27,127,36,34,7,0,0,1,0,0,0,0,1,0,1,9,0,0,0,0,2,2,0.857142857,0.8888888890000001,1.714285714,1
6834,20170415KTLG0,20170415,LG,KT,0,B,61101,1,0,0,0, ,0,15,76,20,14,0,0,0,0,2,1,0,0,3,0,3,3,0,2,0,0,0,0,0.428571429,0.6,0.6,0
6837,20170415KTLG0,20170415,KT,LG,0,T,65331,1,0,0,0,W,0,27,96,32,32,7,2,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.7777777779999999,0.272727273,1
6844,20170415OBNC0,20170415,NC,OB,0,B,65933,1,0,0,0,L,0,9,88,21,14,6,0,0,2,0,0,1,0,4,0,2,2,0,0,0,0,8,8,6.0,3.6,3.0,0
6845,20170415OBNC0,20170415,OB,NC,0,T,67246,1,0,0,0,W,0,15,93,22,20,6,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,2,2,2.0,1.0,0.857142857,1
6849,20170415SKHH0,20170415,HH,SK,0,B,60768,1,0,0,0,L,0,11,85,21,18,9,4,1,0,2,1,0,0,3,1,0,1,0,0,0,0,8,8,3.5,2.454545455,1.8,0
6850,20170415SKHH0,20170415,SK,HH,0,T,62869,1,0,0,0,W,0,18,113,27,24,8,1,0,0,0,0,1,0,2,0,0,3,0,0,1,0,2,2,1.2,1.6666666669999999,1.5,1
6860,20170415SSLT0,20170415,SS,LT,0,T,66451,1,0,0,0, ,0,12,83,21,17,5,1,0,0,0,0,0,0,3,0,1,5,0,1,0,0,3,3,1.8,2.0,15.0,0
6861,20170415SSLT0,20170415,LT,SS,0,B,67559,1,0,0,0, ,0,16,97,23,21,5,1,1,0,0,0,0,0,1,0,1,2,0,0,0,0,3,2,2.0,1.125,1.5,1
6869,20170415WOHT0,20170415,WO,HT,0,T,65320,1,0,0,0,L,0,21,89,30,30,11,1,0,1,2,0,0,0,0,0,0,1,2,0,0,0,5,5,1.2,12.0,1.125,0
6872,20170415WOHT0,20170415,HT,WO,0,B,77637,1,0,0,0,W,0,21,89,25,25,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0.0,0.0,0.666666667,1
6879,20170416KTLG0,20170416,KT,LG,0,T,65060,1,0,0,0,L,0,3,23,8,8,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,0.0,18.0,0.0,0
6881,20170416KTLG0,20170416,LG,KT,0,B,76455,1,0,0,0,W,0,15,105,26,24,9,0,0,1,0,0,0,0,2,0,0,4,1,0,0,0,4,3,0.75,1.636363636,1.8,1
6886,20170416OBNC0,20170416,NC,OB,0,B,63950,1,0,0,0,W,0,15,97,21,16,2,0,0,0,1,1,0,0,5,0,0,6,0,0,0,0,0,0,0.5,0.5,0.428571429,1
6887,20170416OBNC0,20170416,OB,NC,0,T,74513,1,0,0,0,L,0,20,115,30,28,11,3,0,0,1,0,0,0,1,0,1,4,3,0,0,0,4,4,1.8,5.0,1.5,0
6892,20170416SKHH0,20170416,SK,HH,0,T,60841,1,0,0,0,W,0,15,83,19,18,4,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0.0,1.333333333,1.5,1
6898,20170416SKHH0,20170416,HH,SK,0,B,79764,1,0,0,0,L,0,15,93,21,16,4,1,1,0,0,1,0,2,2,0,1,3,0,1,0,0,4,4,0.0,1.363636364,1.5,0
6902,20170416SSLT0,20170416,LT,SS,0,B,64021,1,0,0,0,L,0,16,105,23,21,6,2,0,0,0,1,0,0,2,0,0,3,0,0,0,0,3,3,0.6,1.5,2.0,0
6904,20170416SSLT0,20170416,SS,LT,0,T,76355,1,0,0,0,W,0,18,75,21,20,6,0,0,0,0,3,0,0,1,0,0,5,1,0,0,0,0,0,0.0,1.2,1.0,1
6909,20170416WOHT0,20170416,HT,WO,0,B,61643,1,0,0,0, ,0,13,86,21,21,8,2,0,0,1,0,0,0,0,0,0,6,0,0,0,0,3,3,2.0,1.846153846,1.2,1
6913,20170416WOHT0,20170416,WO,HT,0,T,62937,1,0,0,0, ,0,18,72,26,23,7,1,0,0,1,0,1,1,1,0,0,3,0,0,0,0,4,4,1.5,0.705882353,1.5,0
6919,20170418HTKT0,20170418,HT,KT,0,T,62754,1,0,1,1,W,0,27,122,32,31,7,0,1,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0.0,0.5,1.2,1
6920,20170418HTKT0,20170418,KT,HT,0,B,64001,1,0,0,0,L,0,16,108,24,24,8,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,4,4,3.0,1.285714286,1.5,0
6925,20170418LGHH0,20170418,LG,HH,0,T,62698,1,0,0,0, ,0,21,105,27,26,6,1,1,0,0,1,0,0,1,0,0,3,2,0,0,0,2,2,0.6,1.0,1.285714286,0
6926,20170418LGHH0,20170418,HH,LG,0,B,67748,1,0,0,0, ,0,21,119,30,27,8,0,0,0,1,0,1,0,1,0,1,8,1,1,0,0,2,2,0.75,1.285714286,0.333333333,1
6933,20170418NCLT0,20170418,NC,LT,0,T,63938,1,0,0,0, ,0,15,92,26,22,9,1,0,0,0,0,1,1,2,0,0,6,0,0,1,0,3,3,0.9,2.357142857,3.75,1
6937,20170418NCLT0,20170418,LT,NC,0,B,65546,1,0,0,0,L,0,19,89,30,27,10,1,0,2,0,0,1,0,1,0,1,5,0,0,0,0,5,5,1.0,1.333333333,1.714285714,0
6944,20170418WOSK0,20170418,SK,WO,0,B,65856,1,0,0,0,W,0,23,104,31,30,7,1,1,1,0,0,0,0,1,0,0,9,0,0,0,0,4,4,1.5,0.666666667,1.125,1
6945,20170418WOSK0,20170418,WO,SK,0,T,74359,1,0,0,0,L,0,18,82,27,25,8,1,0,2,0,0,1,0,0,0,1,3,1,0,0,1,7,6,0.0,2.0,2.4,0
6951,20170419HTKT0,20170419,KT,HT,0,B,67033,1,0,0,0,W,0,21,109,31,27,8,2,0,0,0,0,1,0,2,0,1,3,1,0,0,0,1,1,0.375,1.428571429,1.285714286,1
6952,20170419HTKT0,20170419,HT,KT,0,T,72523,1,0,0,0,L,0,14,92,22,19,7,3,0,0,0,0,1,0,2,0,0,3,1,0,0,1,3,3,3.0,1.928571429,3.0,0
6955,20170419LGHH0,20170419,LG,HH,0,T,66145,1,0,0,0,L,0,16,70,22,20,6,1,0,0,0,1,0,0,2,0,0,3,1,0,0,0,3,3,3.0,1.5,1.5,0
6957,20170419LGHH0,20170419,HH,LG,0,B,67742,1,0,0,0,W,0,24,106,28,26,3,0,0,0,1,0,0,0,0,0,2,4,2,0,0,0,0,0,0.0,0.5,0.428571429,1
6960,20170419NCLT0,20170419,LT,NC,0,B,62528,1,0,0,0,L,0,12,89,23,20,9,0,1,0,1,0,0,1,2,0,0,6,0,0,0,0,5,5,2.0,3.428571429,3.75,0
6964,20170419NCLT0,20170419,NC,LT,0,T,67948,1,0,0,0,W,0,19,99,25,23,5,1,0,0,0,0,0,0,2,0,0,7,1,0,0,0,2,2,3.0,1.5,0.75,1
6969,20170419SSOB0,20170419,OB,SS,0,B,61240,1,0,0,0, ,0,21,96,23,23,3,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.428571429,0.857142857,1
6972,20170419SSOB0,20170419,SS,OB,0,T,73117,1,0,0,0, ,0,2,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,0.0,0
6978,20170419WOSK0,20170419,WO,SK,0,T,62322,1,0,0,0,L,0,18,102,24,22,5,1,0,1,1,0,1,0,1,0,0,7,0,0,0,0,3,3,0.5,1.0,0.857142857,0
6980,20170419WOSK0,20170419,SK,WO,0,B,67815,1,0,0,0, ,0,12,72,17,15,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,6.0,1.0,0.0,1
6985,20170420HTKT0,20170420,KT,HT,0,B,60264,1,0,0,0,L,0,12,97,24,20,10,3,0,0,2,0,0,0,3,0,1,1,2,1,0,0,8,8,3.5,5.25,2.0,0
6989,20170420HTKT0,20170420,HT,KT,0,T,66643,1,0,0,0,W,0,21,94,27,27,5,1,0,2,0,0,0,0,0,0,0,8,0,0,0,0,2,2,0.0,1.0,1.5,1
6994,20170420LGHH0,20170420,LG,HH,0,T,63111,1,0,0,0,W,0,15,97,23,20,5,1,0,0,1,0,0,0,3,0,0,6,0,2,0,0,3,3,1.285714286,1.6,1.5,1
6995,20170420LGHH0,20170420,HH,LG,0,B,73738,1,0,0,0, ,0,5,38,10,9,5,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,9.0,3.6,3.0,0
7001,20170420NCLT0,20170420,NC,LT,0,T,62966,1,0,0,0,W,0,15,91,21,16,4,0,0,0,0,1,1,0,3,0,1,3,1,0,0,0,0,0,0.0,1.4,2.25,1
7002,20170420NCLT0,20170420,LT,NC,0,B,63512,1,0,0,0,L,0,18,94,25,22,8,0,0,2,0,0,1,1,1,0,0,7,1,0,0,0,5,5,2.0,1.588235294,1.5,0
7013,20170420SSOB0,20170420,SS,OB,0,T,74454,1,0,0,0, ,0,18,104,25,23,5,4,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,2,1.8,1.166666667,3.75,0
7016,20170420SSOB0,20170420,OB,SS,0,B,79229,1,0,0,0,W,0,24,115,31,27,4,1,0,0,0,0,1,0,3,0,0,4,1,0,0,0,2,2,4.0,0.875,1.125,1
7017,20170420WOSK0,20170420,WO,SK,0,T,62363,1,0,0,0, ,0,18,81,22,19,1,0,0,0,0,0,0,0,2,0,1,7,1,0,0,0,0,0,0.0,0.5,0.0,1
7020,20170420WOSK0,20170420,SK,WO,0,B,74838,1,0,0,0, ,0,15,102,25,21,6,2,0,0,0,0,1,0,3,0,0,4,0,0,0,2,2,1,1.2,1.8,2.4,0
7027,20170421HHKT0,20170421,KT,HH,0,B,65331,1,0,0,0,L,0,18,74,23,22,5,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,3,3,3.0,0.833333333,1.5,0
7028,20170421HHKT0,20170421,HH,KT,0,T,70425,1,0,0,0,W,0,19,74,26,24,8,2,0,0,0,1,2,0,0,0,0,3,0,0,1,0,2,2,1.2,1.263157895,1.5,1
7033,20170421HTLG0,20170421,LG,HT,0,B,61101,1,0,0,0, ,0,15,89,19,18,5,0,0,1,0,0,0,0,1,0,0,6,2,0,0,0,1,1,0.0,1.2,1.2,1
7037,20170421HTLG0,20170421,HT,LG,0,T,67645,1,0,0,0,L,0,21,96,27,25,6,2,0,2,0,0,1,0,1,0,0,6,1,0,0,0,3,2,0.6,1.0,0.75,0
7041,20170421LTWO0,20170421,WO,LT,0,B,65320,1,0,0,0,W,0,21,87,23,22,2,0,0,0,1,0,0,0,1,0,0,6,1,0,0,0,0,0,0.0,0.428571429,0.375,1
7042,20170421LTWO0,20170421,LT,WO,0,T,67559,1,0,0,0,L,0,18,104,26,24,6,2,0,1,2,2,0,0,1,0,1,8,0,0,0,0,2,2,0.5,1.166666667,1.0,0
7048,20170421OBSK0,20170421,SK,OB,0,B,62869,1,0,0,0, ,0,20,107,31,28,9,2,0,1,0,0,0,1,2,0,0,5,0,0,0,0,4,4,1.125,1.65,3.6,1
7049,20170421OBSK0,20170421,OB,SK,0,T,66226,1,0,0,0, ,0,7,53,11,9,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,1,1.5,1.285714286,1.5,0
7058,20170422HHKT0,20170422,KT,HH,0,B,65058,1,0,0,0, ,0,15,80,25,23,9,1,0,0,2,0,0,0,2,0,0,3,1,0,0,0,5,5,1.5,1.8,3.0,1
7061,20170422HHKT0,20170422,HH,KT,0,T,73801,1,0,0,0, ,0,9,56,15,15,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3.0,2.142857143,3.0,0
7070,20170422HTLG0,20170422,LG,HT,0,B,76455,1,0,0,0,L,0,21,98,29,27,7,1,0,2,1,0,0,0,1,0,1,7,0,1,0,0,3,3,0.0,1.142857143,2.4,0
7071,20170422HTLG0,20170422,HT,LG,0,T,77637,1,0,0,0,W,0,21,91,27,27,7,0,0,0,0,1,0,0,0,0,0,8,1,1,0,0,2,2,2.0,1.0,0.857142857,1
7074,20170422LTWO0,20170422,WO,LT,0,B,62937,1,0,0,0,L,0,21,101,32,30,12,1,0,0,4,1,0,0,0,0,2,2,2,0,0,0,3,3,1.0,1.714285714,1.333333333,0
7075,20170422LTWO0,20170422,LT,WO,0,T,64021,1,0,0,0,W,0,21,92,26,25,4,0,1,0,0,0,0,0,0,0,1,7,0,1,0,0,1,1,0.0,0.571428571,0.428571429,1
7082,20170422NCSS0,20170422,NC,SS,0,T,63950,1,0,0,0, ,0,7,47,13,11,4,0,0,1,1,0,0,0,2,0,0,1,0,1,0,0,5,5,0.0,2.5714285709999998,4.5,1
7089,20170422NCSS0,20170422,SS,NC,0,B,76355,1,0,0,0,L,0,10,69,19,17,7,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,6,6,3.0,2.7,3.0,0
7090,20170422OBSK0,20170422,SK,OB,0,B,60841,1,0,0,0,W,0,15,93,26,23,10,1,0,0,1,0,1,0,2,0,0,1,1,0,0,0,4,4,1.5,2.4,3.75,1
7094,20170422OBSK0,20170422,OB,SK,0,T,74513,1,0,0,0,L,0,17,100,25,23,7,0,0,2,0,0,1,0,1,0,0,5,1,0,0,1,6,5,3.0,1.411764706,1.5,0
7097,20170423HHKT0,20170423,KT,HH,0,B,64001,1,0,0,0,L,0,12,82,23,19,7,3,0,1,0,0,0,0,3,0,1,6,0,0,0,0,6,6,4.0,1.8,2.4,0
7101,20170423HHKT0,20170423,HH,KT,0,T,67748,1,0,0,0,W,0,18,94,22,21,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.0,0.666666667,0.428571429,1
7110,20170423HTLG0,20170423,LG,HT,0,B,62698,1,0,0,0,W,0,18,89,23,22,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0.0,1.333333333,1.5,1
7111,20170423HTLG0,20170423,HT,LG,0,T,66659,1,0,0,0,L,0,7,58,14,12,5,1,0,1,3,0,0,0,2,0,0,2,0,0,0,0,3,3,1.0,3.0,3.0,0
7116,20170423LTWO0,20170423,WO,LT,0,B,63342,1,0,0,0,W,0,15,79,19,17,4,1,0,0,0,0,0,0,2,0,0,4,2,0,0,0,1,1,0.0,1.2,1.2,1
7117,20170423LTWO0,20170423,LT,WO,0,T,65546,1,0,0,0,L,0,12,101,20,19,7,0,0,2,0,0,0,0,1,0,0,9,0,0,0,0,3,3,1.0,2.0,3.0,0
7127,20170423NCSS0,20170423,NC,SS,0,T,63938,1,0,0,0, ,0,20,93,29,28,8,2,1,1,0,0,1,0,0,0,0,3,0,0,0,0,3,2,0.75,1.2,3.75,1
7129,20170423NCSS0,20170423,SS,NC,0,B,67435,1,0,0,0, ,0,21,122,29,26,5,1,1,1,0,0,0,0,3,0,0,5,0,0,0,0,2,2,0.857142857,1.142857143,1.5,0
7135,20170423OBSK0,20170423,OB,SK,0,T,63248,1,0,0,0,W,0,16,103,23,18,5,2,0,1,0,1,1,0,4,1,0,6,1,0,0,0,4,4,2.25,1.636363636,3.0,1
7136,20170423OBSK0,20170423,SK,OB,0,B,65856,1,0,0,0,L,0,15,93,27,25,11,1,0,3,0,0,0,0,1,0,1,5,0,0,0,0,6,6,1.0,3.0,1.5,0
7144,20170425HHLT0,20170425,HH,LT,0,T,67742,1,0,0,0,L,0,18,109,24,20,5,1,0,1,1,0,1,1,2,0,0,5,0,2,0,0,3,3,0.75,1.166666667,2.4,0
