,시즌,선수코드,선수명,팀코드,팀명,연봉
2878,2020,64501,배성근,LT,롯데,3200.0
2879,2020,64504,오윤석,LT,롯데,4000.0
2880,2020,64554,문동욱,HH,한화,3200.0
2881,2020,64560,이창진,HT,KIA,8500.0
2882,2020,64565,이인복,LT,롯데,3000.0
2883,2020,64596,김유영,LT,롯데,6200.0
2884,2020,64602,이은총,HT,KIA,2900.0
2885,2020,64615,차명진,HT,KIA,3600.0
2886,2020,64646,박찬호,HT,KIA,10500.0
2887,2020,64657,박준태,WO,키움,4500.0
2888,2020,64697,박진두,HT,KIA,2900.0
2889,2020,64704,노태형,HH,한화,2700.0
2890,2020,64717,지성준,LT,롯데,5700.0
2891,2020,64718,최영환,LT,롯데,3400.0
2892,2020,64759,서균,HH,한화,4500.0
2893,2020,64760,황영국,HH,한화,2900.0
2894,2020,64768,조영우,SK,SK,3300.0
2895,2020,64793,김민수,SS,삼성,4300.0
2896,2020,64805,이승진,OB,두산,4700.0
2897,2020,64861,이건욱,SK,SK,3000.0
2898,2020,64868,조용호,KT,KT,7000.0
2899,2020,64890,유서준,SK,SK,3100.0
2900,2020,64893,박민호,SK,SK,10000.0
2901,2020,64895,이진석,LG,LG,2900.0
2902,2020,64906,강민국,KT,KT,4000.0
2903,2020,64907,강장산,KT,KT,3300.0
2904,2020,64984,김태진,NC,NC,9000.0
2905,2020,64995,배재환,NC,NC,10500.0
2906,2020,65040,김태훈,KT,KT,2900.0
2907,2020,65042,홍성무,NC,NC,2900.0
2908,2020,65048,김민수,KT,KT,6500.0
2909,2020,65057,이창재,KT,KT,4200.0
2910,2020,65058,정성곤,KT,KT,7500.0
2911,2020,65060,주권,KT,KT,15000.0
2912,2020,65062,김재윤,KT,KT,12000.0
2913,2020,65109,백승현,LG,LG,3400.0
2914,2020,65117,이상규,LG,LG,2900.0
2915,2020,65132,김재성,LG,LG,3100.0
2916,2020,65136,박지규,LG,LG,4000.0
2917,2020,65207,신민재,LG,LG,5000.0
2918,2020,65241,채지선,OB,두산,2800.0
2919,2020,65304,김은성,WO,키움,2900.0
2920,2020,65320,최원태,WO,키움,37000.0
2921,2020,65343,김택형,SK,SK,3700.0
2922,2020,65348,박주현,WO,키움,4000.0
2923,2020,65362,송우현,WO,키움,2700.0
2924,2020,65398,임규빈,WO,키움,2700.0
2925,2020,65399,허정협,WO,키움,3500.0
2926,2020,65411,김주온,SK,SK,2700.0
2927,2020,65464,최정용,HT,KIA,3600.0
2928,2020,65496,홍정우,SS,삼성,3000.0
2929,2020,65503,김지수,HH,한화,2700.0
2930,2020,65506,김재유,LT,롯데,2900.0
2931,2020,65509,차재용,WO,키움,2900.0
2932,2020,65513,김대륙,LT,롯데,3800.0
2933,2020,65514,강태율,LT,롯데,2700.0
2934,2020,65515,강로한,LT,롯데,5300.0
2935,2020,65516,배제성,KT,KT,11000.0
2936,2020,65586,전병우,WO,키움,2900.0
2937,2020,65610,황대인,HT,KIA,3000.0
2938,2020,65616,이민우,HT,KIA,4300.0
2939,2020,65618,황인준,HT,KIA,3700.0
2940,2020,65639,박정수,HT,KIA,3000.0
2941,2020,65643,문경찬,HT,KIA,11500.0
2942,2020,65653,김호령,HT,KIA,8500.0
2943,2020,65665,이준영,HT,KIA,4000.0
2944,2020,65696,김명찬,HT,KIA,3500.0
2945,2020,65764,김민우,HH,한화,4200.0
2946,2020,65769,김범수,HH,한화,6500.0
2947,2020,65801,이재관,SK,SK,2700.0
2948,2020,65827,조한욱,KT,KT,2800.0
2949,2020,65844,박세웅,SS,삼성,2700.0
2950,2020,65869,이현석,SK,SK,3000.0
2951,2020,65898,김웅빈,WO,키움,3700.0
2952,2020,65905,최승민,NC,NC,3000.0
2953,2020,65933,구창모,NC,NC,18000.0
2954,2020,66005,임지한,KT,KT,2900.0
2955,2020,66018,김선기,WO,키움,4200.0
2956,2020,66039,한승지,KT,KT,2700.0
2957,2020,66047,박세진,KT,KT,3300.0
2958,2020,66052,남태혁,SK,SK,3000.0
2959,2020,66069,장현우,KT,KT,2700.0
2960,2020,66108,홍창기,LG,LG,3800.0
2961,2020,66113,김호은,LG,LG,2700.0
2962,2020,66145,김대현,LG,LG,12000.0
2963,2020,66203,서예일,OB,두산,3200.0
2964,2020,66291,이영하,OB,두산,27000.0
2965,2020,66305,박승주,WO,키움,2700.0
2966,2020,66354,주효상,WO,키움,4000.0
2967,2020,66409,이성규,SS,삼성,4300.0
2968,2020,66451,최충연,SS,삼성,9000.0
2969,2020,66462,김성훈,KT,KT,7000.0
2970,2020,66493,임대한,SS,삼성,4000.0
2971,2020,66556,박종무,LT,롯데,2700.0
2972,2020,66557,한승혁,LT,롯데,2700.0
2973,2020,66606,최원준,HT,KIA,7000.0
2974,2020,66609,전상현,HT,KIA,7600.0
2975,2020,66614,김규성,HT,KIA,2900.0
2976,2020,66630,김현준,HT,KIA,2900.0
2977,2020,66657,이진영,HT,KIA,3400.0
2978,2020,66660,남재현,HT,KIA,3100.0
2979,2020,66663,서덕원,HT,KIA,2800.0
2980,2020,66702,이동훈,HH,한화,3300.0
2981,2020,66706,장진혁,HH,한화,5800.0
2982,2020,66707,박상언,HH,한화,2800.0
2983,2020,66749,김주현,LT,롯데,3000.0
2984,2020,66801,김찬호,SK,SK,2900.0
2985,2020,66803,김민재,SK,SK,2700.0
2986,2020,66838,김동엽,SS,삼성,13500.0
2987,2020,66859,김주한,SK,SK,4500.0
2988,2020,66917,김찬형,NC,NC,5800.0
2989,2020,66920,최성영,NC,NC,9500.0
2990,2020,66928,박준영,NC,NC,2700.0
2991,2020,66960,정수민,SK,SK,4200.0
2992,2020,67008,이대은,KT,KT,10000.0
2993,2020,67025,로하스,KT,KT,88000.0
2994,2020,67045,조병욱,KT,KT,2700.0
2995,2020,67048,이정현,KT,KT,3300.0
2996,2020,67092,이재근,KT,KT,2900.0
2997,2020,67116,오석주,LG,LG,3000.0
2998,2020,67119,고우석,LG,LG,22000.0
2999,2020,67207,이유찬,OB,두산,3200.0
3000,2020,67246,김명신,OB,두산,5200.0
3001,2020,67259,문대원,OB,두산,2700.0
3002,2020,67263,최원준,OB,두산,5900.0
3003,2020,67265,백민규,OB,두산,2700.0
3004,2020,67266,박치국,OB,두산,8000.0
3005,2020,67304,김혜성,WO,키움,10000.0
3006,2020,67313,브리검,WO,키움,88000.0
3007,2020,67341,이정후,WO,키움,39000.0
3008,2020,67365,양기현,WO,키움,2700.0
3009,2020,67391,김재웅,WO,키움,2700.0
3010,2020,67421,최지광,SS,삼성,8000.0
3011,2020,67443,장지훈,SS,삼성,3000.0
3012,2020,67467,김시현,SS,삼성,3700.0
3013,2020,67504,김민수,LT,롯데,3000.0
3014,2020,67539,나균안,LT,롯데,4300.0
3015,2020,67588,윤성빈,LT,롯데,2800.0
3016,2020,67591,강동호,LT,롯데,5100.0
3017,2020,67603,이승호,WO,키움,8500.0
3018,2020,67644,이정훈,HT,KIA,3000.0
3019,2020,67646,박진태,HT,KIA,6000.0
3020,2020,67703,박상원,HH,한화,11000.0
3021,2020,67737,김진영,HH,한화,3200.0
3022,2020,67828,김성민,WO,키움,9700.0
3023,2020,67863,이원준,SK,SK,3200.0
3024,2020,67872,로맥,SK,SK,99000.0
3025,2020,67954,김진호,NC,NC,2700.0
3026,2020,67956,김태현,NC,NC,2700.0
3027,2020,67962,소이현,NC,NC,2700.0
3028,2020,68043,김민,KT,KT,7500.0
3029,2020,68050,강백호,KT,KT,21000.0
3030,2020,68106,이재원,LG,LG,2700.0
3031,2020,68135,윌슨,LG,LG,121000.0
3032,2020,68200,김민규,OB,두산,2900.0
3033,2020,68204,권민석,OB,두산,2700.0
3034,2020,68211,이승민,OB,두산,2700.0
3035,2020,68249,박신지,OB,두산,3100.0
3036,2020,68269,김호준,OB,두산,2700.0
3037,2020,68302,배현호,WO,키움,2700.0
3038,2020,68305,변상권,WO,키움,2700.0
3039,2020,68341,안우진,WO,키움,4800.0
3040,2020,68346,김수환,WO,키움,2700.0
3041,2020,68362,추재현,LT,롯데,2700.0
3042,2020,68403,김윤수,SS,삼성,3700.0
3043,2020,68407,공민규,SS,삼성,4000.0
3044,2020,68415,양창섭,SS,삼성,5000.0
3045,2020,68419,최채흥,SS,삼성,7500.0
3046,2020,68453,김용하,SS,삼성,2800.0
3047,2020,68463,윤정빈,SS,삼성,2900.0
3048,2020,68466,이태훈,SS,삼성,2700.0
3049,2020,68501,최하늘,LT,롯데,2700.0
3050,2020,68518,정보근,LT,롯데,2900.0
3051,2020,68525,한동희,LT,롯데,4700.0
3052,2020,68529,이승헌,LT,롯데,2700.0
3053,2020,68592,김현,LT,롯데,2700.0
3054,2020,68616,김승범,HT,KIA,2800.0
3055,2020,68639,하준영,HT,KIA,6500.0
3056,2020,68646,한준수,HT,KIA,2900.0
3057,2020,68701,김진욱,HH,한화,2900.0
3058,2020,68703,박주홍,HH,한화,3500.0
3059,2020,68730,호잉,HH,한화,60500.0
3060,2020,68743,정은원,HH,한화,12000.0
3061,2020,68830,김정우,SK,SK,3000.0
3062,2020,68868,최준우,SK,SK,3100.0
3063,2020,68869,전경원,SK,SK,3200.0
3064,2020,68900,김영규,NC,NC,6300.0
3065,2020,68902,신민혁,NC,NC,2700.0
3066,2020,68904,오영수,NC,NC,2900.0
3067,2020,68910,이승헌,NC,NC,2700.0
3068,2020,68912,김형준,NC,NC,5000.0
3069,2020,69032,쿠에바스,KT,KT,66000.0
3070,2020,69035,이정훈,KT,KT,2700.0
3071,2020,69041,손동현,KT,KT,4500.0
3072,2020,69045,알칸타라,OB,두산,49500.0
3073,2020,69054,이상동,KT,KT,2900.0
3074,2020,69055,고성민,KT,KT,2700.0
3075,2020,69056,박민석,KT,KT,2900.0
3076,2020,69068,이선우,KT,KT,2900.0
3077,2020,69098,김성훈,KT,KT,2900.0
3078,2020,69100,구본혁,LG,LG,4000.0
3079,2020,69103,켈리,LG,LG,99000.0
3080,2020,69105,김성진,LG,LG,2700.0
3081,2020,69111,한선태,LG,LG,3200.0
3082,2020,69134,이정용,LG,LG,2700.0
3083,2020,69159,정우영,LG,LG,8000.0
3084,2020,69168,이상영,LG,LG,3000.0
3085,2020,69203,송승환,OB,두산,2800.0
3086,2020,69204,전창민,OB,두산,2700.0
3087,2020,69205,이교훈,OB,두산,2700.0
3088,2020,69207,김태근,OB,두산,2800.0
3089,2020,69208,정현욱,OB,두산,2700.0
3090,2020,69209,페르난데스,OB,두산,44000.0
3091,2020,69238,김대한,OB,두산,2800.0
3092,2020,69306,김주형,WO,키움,2700.0
3093,2020,69328,박주성,WO,키움,2700.0
3094,2020,69332,주성원,WO,키움,2700.0
3095,2020,69343,요키시,WO,키움,60500.0
3096,2020,69360,조영건,WO,키움,2700.0
3097,2020,69393,김신회,WO,키움,2700.0
3098,2020,69399,윤정현,WO,키움,2700.0
3099,2020,69403,양우현,SS,삼성,2700.0
3100,2020,69418,박승규,SS,삼성,3200.0
3101,2020,69439,라이블리,SS,삼성,55000.0
3102,2020,69442,김도환,SS,삼성,5000.0
3103,2020,69446,원태인,SS,삼성,8000.0
3104,2020,69453,이학주,SS,삼성,9000.0
3105,2020,69508,신용수,LT,롯데,2900.0
3106,2020,69516,김현수,HT,KIA,3000.0
3107,2020,69517,고승민,LT,롯데,3800.0
3108,2020,69539,서준원,LT,롯데,4600.0
3109,2020,69592,김동규,LT,롯데,2700.0
3110,2020,69620,김기훈,HT,KIA,3500.0
3111,2020,69636,오선우,HT,KIA,3000.0
3112,2020,69643,홍원빈,HT,KIA,2700.0
3113,2020,69646,양승철,HT,KIA,3000.0
3114,2020,69652,터커,HT,KIA,60500.0
3115,2020,69702,김현민,HH,한화,2700.0
3116,2020,69704,김민석,HH,한화,2700.0
3117,2020,69705,조한민,HH,한화,2700.0
3118,2020,69727,변우혁,HH,한화,3000.0
3119,2020,69737,노시환,HH,한화,3300.0
3120,2020,69744,서폴드,HH,한화,99000.0
3121,2020,69745,김이환,HH,한화,3700.0
3122,2020,69748,채드벨,HH,한화,66000.0
3123,2020,69762,박윤철,HH,한화,3200.0
3124,2020,69766,유장혁,HH,한화,3200.0
3125,2020,69804,채현우,SK,SK,3000.0
3126,2020,69813,하재훈,SK,SK,15000.0
3127,2020,69825,김창평,SK,SK,3000.0
3128,2020,69839,백승건,SK,SK,3400.0
3129,2020,69860,김성민,SK,SK,2700.0
3130,2020,69893,최재성,SK,SK,2700.0
3131,2020,69940,루친스키,NC,NC,110000.0
3132,2020,69962,송명기,NC,NC,2700.0
3133,2020,69969,전사민,NC,NC,3000.0
3134,2020,69974,배민서,NC,NC,3000.0
3135,2020,69992,최정원,NC,NC,2700.0
3136,2020,69995,서호철,NC,NC,3000.0
3137,2020,70410,김주찬,HT,KIA,40000.0
3138,2020,71184,이성우,LG,LG,8000.0
3139,2020,71564,이대호,LT,롯데,250000.0
3140,2020,71752,김태균,HH,한화,50000.0
3141,2020,71837,김강민,SK,SK,35000.0
3142,2020,71842,정상호,OB,두산,7000.0
3143,2020,72133,박용택,LG,LG,80000.0
3144,2020,72443,최형우,HT,KIA,150000.0
3145,2020,72447,권혁,OB,두산,19000.0
3146,2020,72523,고효준,LT,롯데,10000.0
3147,2020,73113,박경수,KT,KT,40000.0
3148,2020,73117,우규민,SS,삼성,70000.0
3149,2020,73136,이성열,HH,한화,50000.0
3150,2020,73209,나주환,HT,KIA,12000.0
3151,2020,73211,노경은,LT,롯데,20000.0
3152,2020,73248,김승회,OB,두산,17000.0
3153,2020,73306,지석훈,NC,NC,12500.0
3154,2020,73342,이택근,WO,키움,5000.0
3155,2020,73738,안영명,HH,한화,35000.0
3156,2020,73750,윤규진,HH,한화,17000.0
3157,2020,73801,송은범,LG,LG,27000.0
3158,2020,74163,이용규,HH,한화,40000.0
3159,2020,74206,김재호,OB,두산,65000.0
3160,2020,74215,윤석민,SK,SK,18000.0
3161,2020,74339,유한준,KT,KT,50000.0
3162,2020,74359,오주원,WO,키움,20000.0
3163,2020,74454,윤성환,SS,삼성,40000.0
3164,2020,74465,박석민,NC,NC,70000.0
3165,2020,74513,장원준,OB,두산,30000.0
3166,2020,74540,강민호,SS,삼성,125000.0
3167,2020,74729,최진행,HH,한화,16000.0
3168,2020,74731,송창식,HH,한화,16000.0
3169,2020,74838,윤희상,SK,SK,7500.0
3170,2020,74857,정우람,HH,한화,80000.0
3171,2020,75125,박병호,WO,키움,200000.0
3172,2020,75138,신재웅,SK,SK,11000.0
3173,2020,75151,정의윤,SK,SK,30000.0
3174,2020,75258,금민철,KT,KT,15000.0
3175,2020,75334,오재일,OB,두산,47000.0
3176,2020,75340,전유수,KT,KT,10000.0
3177,2020,75342,이보근,KT,KT,20000.0
3178,2020,75421,오승환,SS,삼성,120000.0
3179,2020,75566,이원석,SS,삼성,30000.0
3180,2020,75808,정근우,LG,LG,35000.0
3181,2020,75847,최정,SK,SK,120000.0
3182,2020,75867,김진성,NC,NC,16000.0
3183,2020,76100,이병규,LT,롯데,5000.0
3184,2020,76118,원종현,NC,NC,26000.0
3185,2020,76158,최승준,HH,한화,4000.0
3186,2020,76225,김건국,LT,롯데,5400.0
3187,2020,76232,양의지,NC,NC,200000.0
3188,2020,76249,민병헌,LT,롯데,125000.0
3189,2020,76267,최주환,OB,두산,27000.0
3190,2020,76290,김현수,LG,LG,130000.0
3191,2020,76313,황재균,KT,KT,120000.0
3192,2020,76329,이현승,OB,두산,40000.0
3193,2020,76350,김세현,SK,SK,12000.0
3194,2020,76355,장원삼,LT,롯데,3000.0
3195,2020,76368,유재신,HT,KIA,4700.0
3196,2020,76430,김상수,WO,키움,30000.0
3197,2020,76455,차우찬,LG,LG,100000.0
3198,2020,76509,김문호,HH,한화,5000.0
3199,2020,76540,배장호,LT,롯데,2700.0
3200,2020,76650,진해수,LG,LG,25000.0
3201,2020,76720,정범모,NC,NC,5500.0
3202,2020,76753,송광민,HH,한화,25000.0
3203,2020,76757,유원상,KT,KT,4000.0
3204,2020,76802,김성현,SK,SK,21000.0
3205,2020,76812,이재원,SK,SK,130000.0
3206,2020,76849,이명기,NC,NC,24000.0
3207,2020,76858,박희수,SK,SK,12000.0
3208,2020,76869,김재현,SK,SK,5600.0
3209,2020,77211,이용찬,OB,두산,42000.0
3210,2020,77243,허도환,KT,KT,6500.0
3211,2020,77248,오재원,OB,두산,30000.0
3212,2020,77263,김강률,OB,두산,15000.0
3213,2020,77318,장시환,HH,한화,11000.0
3214,2020,77446,백정현,SS,삼성,28000.0
3215,2020,77463,채태인,SK,SK,10000.0
3216,2020,77532,손아섭,LT,롯데,200000.0
3217,2020,77563,이상화,KT,KT,4000.0
3218,2020,77564,김민성,LG,LG,40000.0
3219,2020,77591,송승준,LT,롯데,5000.0
3220,2020,77637,양현종,HT,KIA,230000.0
3221,2020,77654,이준수,KT,KT,3800.0
3222,2020,77927,장필준,SS,삼성,21500.0
3223,2020,78122,김태군,NC,NC,20000.0
3224,2020,78135,이형종,LG,LG,20000.0
3225,2020,78148,정찬헌,LG,LG,13000.0
3226,2020,78168,서건창,WO,키움,35000.0
3227,2020,78217,김용의,LG,LG,10500.0
3228,2020,78224,김재환,OB,두산,65000.0
3229,2020,78247,홍상삼,HT,KIA,4000.0
3230,2020,78288,최재훈,HH,한화,20000.0
3231,2020,78352,임창민,NC,NC,16000.0
3232,2020,78361,전민수,LG,LG,5000.0
3233,2020,78513,전준우,LT,롯데,50000.0
3234,2020,78517,하준호,KT,KT,4500.0
3235,2020,78536,김대우,LT,롯데,2900.0
3236,2020,78548,장성우,KT,KT,13500.0
3237,2020,78603,김선빈,HT,KIA,45000.0
3238,2020,78629,나지완,HT,KIA,60000.0
3239,2020,78643,백용환,HT,KIA,4000.0
3240,2020,78756,오선진,HH,한화,10500.0
3241,2020,78813,모창민,NC,NC,30000.0
3242,2020,78819,백청훈,LG,LG,3500.0
3243,2020,79109,오지환,LG,LG,60000.0
3244,2020,79113,문선재,HT,KIA,4500.0
3245,2020,79130,강지광,SK,SK,4800.0
3246,2020,79140,최동환,LG,LG,7000.0
3247,2020,79150,정주현,LG,LG,12500.0
3248,2020,79192,채은성,LG,LG,32000.0
3249,2020,79215,박건우,OB,두산,45000.0
3250,2020,79229,유희관,OB,두산,47000.0
3251,2020,79231,정수빈,OB,두산,34000.0
3252,2020,79240,허경민,OB,두산,48000.0
3253,2020,79290,국해성,OB,두산,4500.0
3254,2020,79293,오현택,LT,롯데,6000.0
3255,2020,79334,장영석,HT,KIA,7500.0
3256,2020,79358,강윤구,NC,NC,15500.0
3257,2020,79364,김종민,HH,한화,4800.0
3258,2020,79365,박동원,WO,키움,22500.0
3259,2020,79402,김상수,SS,삼성,25000.0
3260,2020,79440,정인욱,SS,삼성,5000.0
3261,2020,79456,이지영,WO,키움,30000.0
3262,2020,79530,양종민,LG,LG,3600.0
3263,2020,79545,진명호,LT,롯데,12500.0
3264,2020,79608,안치홍,LT,롯데,29000.0
3265,2020,79617,정용운,LG,LG,5000.0
3266,2020,79705,김회성,HH,한화,6500.0
3267,2020,79764,장민재,HH,한화,11000.0
3268,2020,79825,여건욱,LG,LG,7000.0
3269,2020,79847,김태훈,SK,SK,24000.0
3270,2020,99445,권오준,SS,삼성,8000.0
